CATEGORY,MESSAGE,FILE_NAME
wash ('tty') ~ 337 -> exim -bt engingwarez@runjiri.co.ke

eng.ngware@runji.co.ke

  deliver to enginngware in domain runjiri.co.ke

  director = spamcheck_director, transport = spamcheck





However when I check the mail delivered to this mailbox, SA has _not_ added any headers

to it.



PERTINENT: I also run a Virus Scanner called DRWEB via Exim's system filter and the rules

that I have applied are:



if not first_delivery or

    $received_protocol is ""drweb-scanned"" or

    $received_protocol is ""spam-scanned""

then

  finish

endif





Some enlightenment would bail me out, I believe.



Thanks







-Wash



-- 

Odhiambo Washington  <wash@wananchi.com>    ""The box said 'Requires

Wananchi Online Ltd.  www.wananchi.com      Windows 95, NT, or better,'

Tel: 254 2 313985-9   Fax: 254 2 313922     so I installed FreeBSD.""   

GSM: 254 72 743 223   GSM: 254 733 744 121  This sig is McQ!  :-)





""We demand rigidly defined areas of doubt and uncertainty!""

		-- Vroomfondel





-------------------------------------------------------

This sf.net email is sponsored by:ThinkGeek

Welcome to geek heaven.

http://thinkgeek.com/sf

_______________________________________________

Spamassassin-talk mailing list

Spamassassin-talk@lists.sourceforge.net

https://lists.sourceforge.net/lists/listinfo/spamassassin-talk




",01283.6e24c23f56e6a4bfd0f06e9884dfbe0c
0,"FYI, members of this list might be interested in the 4th International

Workshop on Web Site Evolution (WSE 2002), being held October 2, 2002, in

Montreal, Canada.



http://star.itc.it/wse2002/



- Jim



>>From the Web page:



 The potential of the Web as a vehicle for offering a variety of services is

becoming more apparent as Web sites evolve their contents from static

information to more dynamic and interactive forms. A number of new standards

and commercial products are emerging, offering a basis for developing

Web-based services from dynamic composible resources, extending both the

range and scope of services that can be made available through the Web.



The goal of this one-day workshop is to bring together members of the Web

design, software engineering, and information technology communities to

discuss techniques for migrating to Web services. Architectural styles and

tool support for service-based Web sites are currently quite diverse.

Expertise in constructing service-based Web pages is quite limited, and

experience accounts are lacking. The explosion of non-traditional computing

platforms for browsing the Web, such as PDAs, WAP-enabled phones, and

Internet appliances, is forcing Web professionals to rethink the separation

of form from content and the range and scope of services offered via the

Web.



WSE 2002 will provide an opportunity for the exchange of information related

to exciting new research and empirical results in areas including (but not

limited to):



*   Migrating to Web services

*   Web quality determination and improvement through process and product

control

*   Enhancing Web sites to make them more accessible, reliable, and usable

*   Analyzing and reverse-engineering Web site content and structure

*   Making Web site content available in multiple formats for multiple

platforms

*   Applying traditional software engineering activities such as

architecture, metrics, and testing to Web sites

*   Case studies of large-scale Web site reuse, reengineering, and evolution



WSE 2002 is co-located with the IEEE International Conference on Software

Maintenance (ICSM 2002). ICSM is the IEEE Computer Society's flagship event

focused on the modernization of existing systems. ICSM 2002's theme of

""maintaining distributed heterogeneous systems"" nicely compliments WSE

2002's overall theme and goals.







http://xent.com/mailman/listinfo/fork




",00763.56048764a923575d091a576a35803947
0,"On Tue, Aug 13, 2002 at 12:22:14PM +0100, Niall O Broin wrote:

> What are the best options available on Linux ? SFTP ? WebDAV ? Something

> else ? Linux servers - Linux and Mac OS-X clients.



http://www.fs.net/



kevin



-- 

kevin@suberic.net     that a believer is happier than a skeptic is no more to

fork()'ed on 37058400    the point than the fact that a drunken man is happier

meatspace place: home       than a sober one. the happiness of credulity is a

http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw



-- 

Irish Linux Users' Group: ilug@linux.ie

http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.

List maintainer: listmaster@linux.ie




",00403.b1daf6c6c299354f3b46c5fca2296aee
0,"> bad thing. Just a bad thing for those that hope a distro will 

> work out of

> the box.



	It's still quite easy to find out, pre-purchase, what components if

any are going to give you problems with a specific distribution/version.

With Dell just check the support.dell.com site, match the system, look for

downloadable drivers. From these if there aren't any linux drivers you can

usually find out the chipset of each device. Plug them into google with

""linux"" and see what people have to say about them. Generally speaking when

you buy the system you'll be told the make/model of each device rather than

the chipset, so further investigation is necessary.



	The cavaet, of course, is always to know exactly what you're buying.

In most people's cases unfortunately it's not the person who bought the

systems that will be configuring them.



steve





-- 

Irish Linux Users' Group: ilug@linux.ie

http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.

List maintainer: listmaster@linux.ie




",00223.7eb46d1a710b80df0d9700fe631ad9bb
0,"Mr. FoRK wrote:

> Don't know if everybody knows this trick...



Yes. They do.



> > Because we're inherently lazy, this works for windows only, 



Huh? Oh, that's right, Unix picked up the idea of /etc/hosts

from Windows. I keep forgetting.



 > > don't use it on a mac!



Especially macs running unix (see above).



> > We didn't write this file and do not provide

 > > support for it's use.



We don't even know how to use the fucking English language.

-- 

What security level comes after ""Totally Apeshit""?

     -- http://www.mnftiu.cc/mnftiu.cc/war12.html





http://xent.com/mailman/listinfo/fork




",00762.33cb23d036d704e77b20ec7b4918a0b0
0," 

> > No, as of oh, about a year to a year and a half ago

> > SuSE revoked it's free offering of it's retail

> > distro.

> 

> > Sometime about the start of the great slump, SuSE

> > pulled free release of it's main x86 product.

> 

> 

> Fine - nobody can oblige SuSE to do anything other

> than put up the ftp version, but surely they

> can't prevent a CD owner from burning a copy and

> giving it to me?

> 

> What is the GPL all about then?



Not everything on the SuSE CDs is GPL-ed.  IIRC, YAST

has a more ""proprietary"" license.  There may be other

third-party commercial products on there as well, which

cannot be freely copied under the GPL.



Later,

Kenn







-- 

Irish Linux Users' Group: ilug@linux.ie

http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.

List maintainer: listmaster@linux.ie




",00345.1cf8682c0c09b41678a4d779ea60a5ac
0,"Quoting Ciaran Johnston (cj@nologic.org):



> Thanks for all the replies.

> 

> I see from

> http://www.sosonline.co.uk/Shop/Product_Details.asp?DP=1215&RP=0 that

> I can get a Seagate internal DDS-4 capable drive for Euro1,018.43.

> This is about the limit of my spending. However, this OnStream IDE

> tape drive - http://web6.scan.co.uk/Products/Info.asp?WPID=14022

> (thanks for the link, Martin) - by my calculations provides more

> storage at only slightly slower speeds at half the price. Is there any

> overriding reason why I should go with the more expensive and

> lower-capacity DDS-4 drive other than speed?



The ADR (Advanced Digital Recording) tape format is an interesting

option, one I hadn't seen much of, before.  Look as if OnStream (spun

off from Philips Electronics in 1998) invented and rather tightly

control the format, though other companies such as Verbatim do make

compatible media under licence.



If you're reasonably serious about backup, you need to plan for a

rotational backup scheme and retirement of tapes as they become worn

(and well before they start failing).  That requires at least a couple

of dozen tapes for the first couple of years.  Therefore, cost and

availability of media are (or should be) a major factor.  Also, tape

heads wear out and need to be replaced (more rapidly for helical-scan

systems -- which ADR turns out _not_ to be), and somehow that always

ends up being cheaper for tape technologies in which there is heavy

competition.



The less-tangible consideration that comes most immediately to mind is

that, if one's OnStream ADR drive fails, the only possible replacement

that would suffice to restore your accumulated backup sets is another 

OnStream ADR drive.  In that sense, you're somewhat locked in:  I'm 

not seeing ADR drives from anyone else (though I might have missed

them).  



If OnStream are smart, they've priced the drives to attract people into

the system, and are making up the shortfall on media cost after they 

get people to buy in.   I see the following prices for mail order 

(http://www.finnsoft.com/priclist/verbat.htm) of Verbatim-brand tapes:



42 euros for 30 GB ADR tape

33 euros for 30 GB ADR tape, four-pack.

66 euros for 50 GB ADR tape.

44 euros for 50 GB ADR tape, four-pack.

47 euros for ADR cleaning tape.



(You don't get much lower pricing than Verbatim, without going no-name.)



Capacities are usually quoted on the basis of a nominal 2:1 compression

ratio.  The PDF datasheet for Onstream's ""ADR2"" series says this is a

linear-serpentine recording technology (a good thing) like DLT, SDLT,

and LTO, rather than a helical-scan method typified by DDS/DAT, AIT, and

8mm (which puts heavy wear on tapes on heads).



I'm not sure what software other than NovaStor's TapeCopy and Yosemite

Technology's Tapeware will support OnStream's drives.  My recollection

is that BRU will do it.



On balance, I'd personally _still_ go with a DDS4 drive using either DDS3

or DDS4 media, mostly because once you've survived life with one

oddball, less-standard tape format, you're not in a hurry to repeat the
